"month","count","level_2","mean","median","p25","p75","p9","p91","stdDev","model","region","wateryear","source","cropname","include"
"AUG",23,425,0.748397328316324,0.743589743589744,0.743589743589744,0.758620689655172,0.743589743589744,0.758620689655172,0.00680237329957306,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Citrus","yes"
"AUG",59653,500,0.747004400843775,0.74418604651159,0.74418604651159,0.746268656716427,0.742424242424242,0.754098360655735,0.00495940858667609,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Almonds","yes"
"AUG",1217,502,0.744999658222224,0.744186046511628,0.744186046511628,0.746268656716418,0.743589743589744,0.746268656716418,0.00114258237878049,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Pistachios","yes"
"AUG",23661,503,0.749227390152921,0.744186046511628,0.744186046511628,0.753846153846154,0.743589743589744,0.758620689655172,0.0061960000893872,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Walnuts","yes"
"AUG",994,752,0.745941628235392,0.746031746031746,0.746031746031746,0.746031746031746,0.746031746031746,0.746031746031746,0.000520735700276235,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Young Orchard","yes"
"AUG",25,756,0.596717948717949,0.6,0.58974358974359,0.6,0.58974358974359,0.6,0.00478437078553438,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Nursery","no"
"AUG",190711,800,0.74911396411287,0.75,0.742857142857195,0.753623188405829,0.742424242424079,0.758620689655165,0.00566798784280558,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Pasture","yes"
"AUG",9455,908,0.747762751616717,0.746268656716418,0.738461538461539,0.758620689655162,0.738461538461539,0.758620689655172,0.0082552664884662,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Turf","yes"
"AUG",216777,913,0.501564581596368,0.5,0.5,0.507692307692278,0.490909090909098,0.508474576271181,0.00709786354924086,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Semi-agricultural/ROW","yes"
"AUG",7825,914,0.745511921188618,0.743589743589744,0.743589743589744,0.746268656716418,0.742857142857143,0.753846153846154,0.0039658936758627,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Other Deciduous","yes"
"AUG",364079,916,0.502076101097338,0.5,0.5,0.507692307692265,0.492307692307724,0.508474576271194,0.00670315580144061,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Fallow","yes"
"AUG",12360,2002,1.09921253256107,1.10294117647059,1.09090909090909,1.10344827586207,1.08955223880597,1.10526315789474,0.00659133964358782,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Floating Vegetation","no"
"AUG",30222,2003,0.10052073085861,0.101694915254237,0.1,0.104477611940298,0.0909090909090909,0.106060606060606,0.00644392365212698,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Forage Grass","yes"
"AUG",102308,2004,0.84930302256153,0.848484848484852,0.846153846153836,0.852941176470594,0.844444444444437,0.855072463768089,0.00453342982095523,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Riparian","no"
"AUG",284808,2005,0.500764471687222,0.5,0.5,0.507462686567147,0.490566037735848,0.511111111111044,0.00697797614657055,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Upland Herbaceous","no"
"AUG",281938,2006,0.351641787755858,0.350877192982418,0.346153846153829,0.358208955223828,0.344827586206907,0.358974358974359,0.00554453817644965,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Urban","no"
"AUG",283972,2007,1.10011491820054,1.10293858021434,1.09523809523808,1.10293858021434,1.09090909090915,1.10447761194031,0.00603683789713734,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Water","no"
"AUG",101273,2008,0.501617202748148,0.5,0.5,0.507246376811598,0.5,0.507692307692302,0.00454408155634646,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Wet herbaceous/sub irrigated pasture","yes"
"DEC",0,0,NA,NA,NA,NA,NA,NA,NA,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson",NA,"no"
"DEC",292078,1,0.908333826942894,1,0.916666666666595,1.0769230769231,0.416666666666668,1.16666666666673,0.245899368433486,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Alfalfa","yes"
"DEC",61001,12,0.934070844648522,1,0.923076923076923,1.07692307692305,0.416666666666667,1.08333333333333,0.225955591637326,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Safflower","yes"
"DEC",0,14,NA,NA,NA,NA,NA,NA,NA,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Sudan Grass","no"
"DEC",1098,22,1.08568609593199,1.08333333333333,1.08333333333333,1.09090909090909,1.08333333333333,1.09090909090909,0.00350549101253737,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Sunflower","yes"
"DEC",319290,23,0.866651585127548,1.07692307692316,0.454545454545474,1.07692307692316,0.416666666666659,1.08333333333333,0.290105103140511,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Corn","yes"
"DEC",35936,24,0.88423936000197,1.09090909090909,0.636363636363636,1.09090909090909,0.363636363636364,1.09090909090909,0.305743512602457,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Rice","yes"
"DEC",5657,108,0.58102829054747,0.454545454545455,0.416666666666667,0.916666666666667,0.416666666666667,0.916666666666667,0.253563482656625,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Bush Berries","yes"
"DEC",167844,109,0.911775907992885,1,0.636363636363633,1.08333333333332,0.416666666666667,1.2,0.286310064660473,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Vineyards","yes"
"DEC",1396,201,0.923076923076918,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,8.17182975391826e-08,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Asparagus","yes"
"DEC",814,211,0.750307125307129,0.916666666666667,0.5,0.916666666666667,0.5,0.916666666666667,0.204061212789472,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Carrots","yes"
"DEC",17159,246,0.755129454922527,0.5,0.454545454545455,1.07692307692296,0.454545454545455,1.07692307692296,0.300705673882918,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Potatoes","yes"
"DEC",13619,277,0.849904519447067,0.923076923076923,0.5,1,0.5,1.16666666666667,0.246809155833775,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Cucurbit","yes"
"DEC",112758,278,0.883705732858348,1,0.916666666666667,1.07692307692308,0.416666666666667,1.16666666666668,0.252425147310867,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Tomatoes","yes"
"DEC",11706,279,0.865078584209798,1,0.5,1,0.5,1.09090909090909,0.239167877494078,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Truck Crops","yes"
"DEC",16,284,1.14285714285714,1.14285714285714,1.14285714285714,1.14285714285714,1.14285714285714,1.14285714285714,2.58095682795178e-08,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Eucalyptus","no"
"DEC",12875,403,0.931609885260371,1,1,1.07692307692308,0.416666666666667,1.07692307692308,0.227653812161623,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Cherries","yes"
"DEC",6794,409,0.836881472957394,1,0.416666666666667,1.09090909090909,0.416666666666667,1.09090909090909,0.312676307343684,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Olives","yes"
"DEC",24842,412,1.06309671529656,1.07692307692301,1,1.07692307692301,1,1.16666666666669,0.0769798017848776,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Pears","yes"
"DEC",23,425,0.896017026451809,1,0.636363636363636,1,0.636363636363636,1,0.173050332225241,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Citrus","yes"
"DEC",59653,500,0.950738223028806,1,0.923076923076954,1,0.416666666666667,1.08333333333335,0.187667749668045,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Almonds","yes"
"DEC",1217,502,0.966563428354716,1,0.923076923076923,1,0.923076923076923,1,0.0381318718308678,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Pistachios","yes"
"DEC",23661,503,0.854991301472854,1,0.416666666666667,1,0.363636363636364,1.16666666666667,0.295749854231367,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Walnuts","yes"
"DEC",994,752,1.08199195171026,1.08333333333333,1.08333333333333,1.08333333333333,1.08333333333333,1.08333333333333,0.0104872540381965,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Young Orchard","yes"
"DEC",25,756,0.66,0.5,0.5,1,0.5,1,0.233238075793812,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Nursery","no"
"DEC",190711,800,1.07691109035914,1.07692307692307,1.07692307692307,1.08333333333354,1,1.09090909090907,0.0428882144314228,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Pasture","yes"
"DEC",9455,908,0.978022678889941,0.916666666666667,0.909090909090924,1.07692307692308,0.909090909090909,1.2,0.102404592245421,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Turf","yes"
"DEC",216777,913,1.08469516041822,1.07692307692304,1,1.14285714285712,1,1.16666666666666,0.0630900002202714,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Semi-agricultural/ROW","yes"
"DEC",7825,914,1.01072109643995,1,1,1.07692307692308,1,1.16666666666667,0.158949277180867,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Other Deciduous","yes"
"DEC",364079,916,1.07660711585364,1.07692307692306,1,1.10000000000006,1,1.16666666666669,0.058479131461857,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Fallow","yes"
"DEC",12360,2002,1.10054947075579,1.08333333333333,1.07692307692308,1.1,1.07692307692308,1.16666666666667,0.0365627384391965,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Floating Vegetation","no"
"DEC",30222,2003,1.0110747189266,1.07692307692308,1,1.07692307692308,0.888888888888889,1.08333333333333,0.111705696251671,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Forage Grass","yes"
"DEC",102308,2004,1.05933355119658,1.07692307692306,1,1.09090909090909,0.916666666666658,1.18181818181818,0.084330666400395,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Riparian","no"
"DEC",284808,2005,1.09804190497741,1.0909090909091,1.07692307692306,1.14285714285709,1,1.18181818181815,0.0561255741147516,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Upland Herbaceous","no"
"DEC",281938,2006,1.0268278521761,1,1,1.09999999999996,0.727272727272701,1.20000000000024,0.131816456086839,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Urban","no"
"DEC",283972,2007,1.09409216912308,1.07692307692307,1.07692307692307,1.09090909090912,1.07692307692307,1.16666666666657,0.0317272455487976,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Water","no"
"DEC",101273,2008,1.09226670889282,1.08333333333333,1.07692307692305,1.14285714285714,1,1.18181818181818,0.0600050043474174,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Wet herbaceous/sub irrigated pasture","yes"
"FEB",0,0,NA,NA,NA,NA,NA,NA,NA,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson",NA,"no"
"FEB",292078,1,0.815287088135132,0.719999999999965,0.692307692307676,0.916666666666694,0.680000000000003,1.04545454545454,0.146347995920882,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Alfalfa","yes"
"FEB",61001,12,0.795413732274763,0.720000000000002,0.692307692307682,0.875,0.692307692307682,1.04166666666667,0.13610291868229,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Safflower","yes"
"FEB",0,14,NA,NA,NA,NA,NA,NA,NA,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Sudan Grass","no"
"FEB",1098,22,0.708797814207654,0.68,0.68,0.772727272727273,0.68,0.772727272727273,0.0429072099866618,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Sunflower","yes"
"FEB",319290,23,0.826981555141781,0.730769230769231,0.708333333333298,1.04166666666662,0.692307692307721,1.04545454545455,0.152995652088279,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Corn","yes"
"FEB",35936,24,0.877119332322545,0.772727272727273,0.772727272727273,1.04545454545455,0.76,1.04761904761905,0.139437965518089,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Rice","yes"
"FEB",5657,108,0.995219130540125,1.04545454545455,0.916666666666667,1.08695652173913,0.75,1.08695652173913,0.129760105663586,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Bush Berries","yes"
"FEB",167844,109,0.883339485217365,0.916666666666686,0.719999999999985,1.04545454545458,0.692307692307694,1.04761904761905,0.157449110854093,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Vineyards","yes"
"FEB",1396,201,0.720000000000007,0.72,0.72,0.72,0.72,0.72,0,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Asparagus","yes"
"FEB",814,211,0.824400081900086,0.68,0.68,1.04166666666667,0.68,1.04166666666667,0.177125132701273,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Carrots","yes"
"FEB",17159,246,0.916179379316815,1.04166666666667,0.760000000000087,1.04545454545455,0.720000000000006,1.04545454545455,0.149414830819521,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Potatoes","yes"
"FEB",13619,277,0.870675103710202,0.875,0.72,1.04166666666667,0.692307692307692,1.04166666666667,0.149260907759697,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Cucurbit","yes"
"FEB",112758,278,0.853673902234291,0.866666666666667,0.720000000000001,1.03999999999998,0.720000000000001,1.04545454545455,0.132637131319262,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Tomatoes","yes"
"FEB",11706,279,0.838288810255754,0.72,0.708333333333333,1.04166666666667,0.68,1.04166666666667,0.152693155131977,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Truck Crops","yes"
"FEB",16,284,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Eucalyptus","no"
"FEB",12875,403,0.829684774384194,0.866666666666667,0.692307692307703,0.875,0.68,1.04166666666667,0.129323859198989,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Cherries","yes"
"FEB",6794,409,1.00944203696417,1.04545454545455,1.04166666666667,1.04761904761905,0.875,1.04761904761905,0.0867952898749394,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Olives","yes"
"FEB",24842,412,0.751540504955677,0.72,0.692307692307683,0.730769230769268,0.680000000000004,0.954545454545454,0.107333526826803,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Pears","yes"
"FEB",23,425,0.897971014492754,0.866666666666667,0.866666666666667,1,0.866666666666667,1,0.073620906047014,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Citrus","yes"
"FEB",59653,500,0.846367706965047,0.875,0.761904761904767,0.875,0.680000000000008,1.04166666666667,0.106717967829117,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Almonds","yes"
"FEB",1217,502,0.788049849356343,0.866666666666667,0.68,0.875,0.68,0.875,0.095386165017703,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Pistachios","yes"
"FEB",23661,503,0.936917036549392,0.875,0.875,1.04545454545455,0.866666666666667,1.08695652173913,0.100853362594183,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Walnuts","yes"
"FEB",994,752,0.831710261569412,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.0186116398091772,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Young Orchard","yes"
"FEB",25,756,0.985666666666667,1.04166666666667,0.866666666666667,1.04166666666667,0.866666666666667,1.04166666666667,0.0816333265278357,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Nursery","no"
"FEB",190711,800,0.858743145466584,0.840000000000077,0.840000000000077,0.863636363636322,0.807692307692316,0.958333333333333,0.0657795651992046,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Pasture","yes"
"FEB",9455,908,1.02888002179383,1.08333333333333,1.04545454545454,1.08333333333333,0.84,1.09999999999999,0.0931039995088976,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Turf","yes"
"FEB",216777,913,0.942124489159586,0.909090909090923,0.880000000000042,1.04545454545452,0.846153846153833,1.08333333333332,0.0880395456976808,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Semi-agricultural/ROW","yes"
"FEB",7825,914,0.831444263936275,0.866666666666667,0.692307692307692,0.875,0.692307692307692,1.04166666666667,0.113202990161707,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Other Deciduous","yes"
"FEB",364079,916,0.94212358615083,0.884615384615315,0.880000000000051,1.03999999999999,0.86363636363638,1.08333333333333,0.0862744624903648,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Fallow","yes"
"FEB",12360,2002,1.10202657833645,1.0952380952381,1.08,1.12,1.07692307692308,1.125,0.0202605224818918,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Floating Vegetation","no"
"FEB",30222,2003,1.11038898449517,1.11538461538462,1.0952380952381,1.12,1.08,1.125,0.0184608026347861,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Forage Grass","yes"
"FEB",102308,2004,0.952152730992089,0.909090909090909,0.880000000000035,1.04545454545453,0.880000000000035,1.08695652173915,0.088260202860012,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Riparian","no"
"FEB",284808,2005,0.927035911083389,0.909090909090855,0.879999999999922,0.941176470588047,0.84615384615383,1.08333333333334,0.0743098176477117,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Upland Herbaceous","no"
"FEB",281938,2006,0.900873441682089,0.875,0.772727272727273,1.04545454545466,0.719999999999988,1.10000000000014,0.136385891091373,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Urban","no"
"FEB",283972,2007,1.09495836662212,1.09090909090913,1.07692307692308,1.12000000000003,1.07692307692308,1.125,0.019703231087721,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Water","no"
"FEB",101273,2008,0.929320706578234,0.909090909090913,0.88000000000005,0.909090909090913,0.846153846153843,1.0869565217391,0.0814816673560154,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Wet herbaceous/sub irrigated pasture","yes"
"JAN",0,0,NA,NA,NA,NA,NA,NA,NA,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson",NA,"no"
"JAN",292078,1,1.12468157579948,1.15384615384611,1.07692307692309,1.15384615384611,1.07692307692309,1.16666666666668,0.0444577249571193,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Alfalfa","yes"
"JAN",61001,12,1.12166363141837,1.15384615384615,1.07692307692307,1.15384615384615,1.07142857142857,1.16666666666667,0.0456569275600289,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Safflower","yes"
"JAN",0,14,NA,NA,NA,NA,NA,NA,NA,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Sudan Grass","no"
"JAN",1098,22,1.07891387604503,1.07692307692308,1.07692307692308,1.08333333333333,1.07692307692308,1.08333333333333,0.00296618470101785,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Sunflower","yes"
"JAN",319290,23,1.12079015942139,1.15384615384606,1.0769230769231,1.15384615384606,1.0769230769231,1.16666666666677,0.0411701858581477,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Corn","yes"
"JAN",35936,24,1.1232818782213,1.08333333333333,1.08333333333333,1.15384615384615,1.08333333333333,1.18181818181818,0.0427916815154977,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Rice","yes"
"JAN",5657,108,1.15335033242051,1.16666666666667,1.15384615384615,1.18181818181818,1.07692307692308,1.18181818181818,0.0385163534199257,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Bush Berries","yes"
"JAN",167844,109,1.13371714516351,1.15384615384614,1.07692307692304,1.18181818181817,1.07692307692304,1.18181818181817,0.0475169925039084,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Vineyards","yes"
"JAN",1396,201,1.15384615384616,1.15384615384615,1.15384615384615,1.15384615384615,1.15384615384615,1.15384615384615,4.94279969767642e-08,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Asparagus","yes"
"JAN",814,211,1.10763560763561,1.07692307692308,1.07692307692308,1.15384615384615,1.07692307692308,1.15384615384615,0.0376728392841044,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Carrots","yes"
"JAN",17159,246,1.12667786591084,1.1538461538461,1.08333333333333,1.1538461538461,1.07692307692308,1.18181818181818,0.0399024952327559,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Potatoes","yes"
"JAN",13619,277,1.13965665731582,1.15384615384615,1.08333333333333,1.15384615384615,1.07692307692308,1.18181818181818,0.0477964007581699,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Cucurbit","yes"
"JAN",112758,278,1.12898199276431,1.125,1.07692307692308,1.15384615384615,1.07692307692308,1.18181818181818,0.0476488938085168,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Tomatoes","yes"
"JAN",11706,279,1.12181547096335,1.125,1.07692307692308,1.15384615384615,1.07692307692308,1.18181818181818,0.0425559113232971,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Truck Crops","yes"
"JAN",16,284,1.125,1.125,1.125,1.125,1.125,1.125,0,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Eucalyptus","no"
"JAN",12875,403,1.1255416395902,1.125,1.07692307692308,1.15384615384615,1.0714285714286,1.18181818181818,0.0493730406774338,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Cherries","yes"
"JAN",6794,409,1.17366413392315,1.18181818181818,1.15384615384615,1.18181818181818,1.15384615384615,1.25,0.035928149008719,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Olives","yes"
"JAN",24842,412,1.11274738196876,1.07692307692307,1.07142857142856,1.15384615384618,1.07142857142856,1.18181818181818,0.0450847154320493,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Pears","yes"
"JAN",23,425,1.14480085132259,1.125,1.125,1.18181818181818,1.125,1.18181818181818,0.0257451103656541,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Citrus","yes"
"JAN",59653,500,1.17521287187564,1.16666666666667,1.08333333333333,1.25,1.07692307692307,1.25,0.0734892239799207,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Almonds","yes"
"JAN",1217,502,1.15255040768599,1.125,1.07692307692308,1.25,1.07692307692308,1.25,0.0796413001649505,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Pistachios","yes"
"JAN",23661,503,1.18861067788416,1.18181818181818,1.15384615384615,1.25,1.09090909090909,1.25,0.0589875014744259,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Walnuts","yes"
"JAN",994,752,1.16473198163339,1.16666666666667,1.16666666666667,1.16666666666667,1.16666666666667,1.16666666666667,0.0117319147267357,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Young Orchard","yes"
"JAN",25,756,1.14461538461538,1.15384615384615,1.125,1.15384615384615,1.125,1.15384615384615,0.0134560428342715,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Nursery","no"
"JAN",190711,800,1.12282733674217,1.15384615384609,1.07692307692305,1.15384615384609,1.07142857142875,1.18181818181813,0.0473510657914105,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Pasture","yes"
"JAN",9455,908,1.1523021452371,1.15384615384615,1.15384615384615,1.18181818181819,1.07692307692308,1.2,0.0397490671820058,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Turf","yes"
"JAN",216777,913,1.13724526434737,1.15384615384615,1.08333333333334,1.15384615384615,1.07692307692305,1.18181818181815,0.0477374190606771,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Semi-agricultural/ROW","yes"
"JAN",7825,914,1.1399418667949,1.125,1.07692307692308,1.16666666666667,1.07142857142857,1.25,0.0589351147141662,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Other Deciduous","yes"
"JAN",364079,916,1.1377054964825,1.1538461538461,1.08333333333333,1.1538461538461,1.07692307692307,1.18181818181814,0.0491820128711079,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Fallow","yes"
"JAN",12360,2002,1.08936031740644,1.07692307692308,1.07692307692308,1.09090909090909,1.07692307692308,1.15384615384615,0.0245398092690547,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Floating Vegetation","no"
"JAN",30222,2003,1.11539451502475,1.09090909090909,1.07692307692308,1.15384615384615,1.07142857142857,1.15384615384615,0.0438117815742233,"detaw","dsa",2016,"data/dsa_etrf/detaw-dsa-2016-etrf.geojson","Forage Grass","yes"
