"Crop","Station_ID","count","date","max","mean","min","model","stdDev"
"corn","D09",11,2016-08-30,5.52338795268816,5.40102830170554,5.26315597652233,"ucdpt",0.0796773630917077
"alfalfa","D13",11,2016-08-30,3.83130805169544,3.64100140508606,3.36047506247038,"ucdpt",0.160553412043831
"corn","D01",10,2016-08-30,2.74499470967698,2.24360684625764,1.79627709858685,"ucdpt",0.288278148351858
"pasture","D05",9,2016-08-30,4.16872187172103,3.81514978985998,3.59150265154191,"ucdpt",0.182352648458531
"alfalfa","D07",10,2016-08-30,4.68590675532211,4.60630239815713,4.46562599422399,"ucdpt",0.05845835523069
"corn","D08",12,2016-08-30,4.53465943683535,4.40083391334845,4.25069035772345,"ucdpt",0.0936832822858168
"pasture","D03",0,2016-08-30,NA,NA,NA,"ucdpt",NA
"corn","D11",10,2016-08-30,2.87230451255977,2.41088865918094,2.11372520603727,"ucdpt",0.280631354746733
"alfalfa","D02",11,2016-08-30,3.98285075666957,3.59756367231309,3.33621039692418,"ucdpt",0.199222364152916
"pasture","D12",9,2016-09-15,2.31306222386955,2.08500864797386,1.83868054916256,"ucdpt",0.169267262759818
"alfalfa","D14",12,2016-09-15,2.95343222595379,2.50075538695822,2.10744429719532,"ucdpt",0.227756861484505
"pasture","D04",11,2016-09-15,3.49314340693637,3.16450559809838,2.91000478217733,"ucdpt",0.202308265790347
"corn","D06",11,2016-09-15,2.11499283295694,1.90915231126362,1.64725652476195,"ucdpt",0.145843298506999
"alfalfa","D10",12,2016-09-15,2.38545635991572,2.10099179327846,1.81034191096467,"ucdpt",0.179294035923525
"corn","D09",11,2016-09-15,4.10122867735008,4.02185551659799,3.93046650732322,"ucdpt",0.0528251109915208
"alfalfa","D13",11,2016-09-15,3.38964522584201,3.18296495454555,3.02448724403563,"ucdpt",0.121279830997557
"corn","D01",10,2016-09-15,1.52920589689623,1.47600185806731,1.37983568301122,"ucdpt",0.0377069900750567
"pasture","D05",9,2016-09-15,3.18090246786337,3.11062412981769,2.99008847023079,"ucdpt",0.0706413223117971
"alfalfa","D07",10,2016-09-15,4.04125868850325,3.99478240749567,3.92406619594191,"ucdpt",0.0379772442767253
"corn","D08",12,2016-09-15,2.94179958518085,2.81337177889572,2.61046342693362,"ucdpt",0.0966114723324299
"pasture","D03",11,2016-09-15,3.38789441961042,3.32683760856181,3.27868028677756,"ucdpt",0.03897885626672
"corn","D11",10,2016-09-15,1.39354419674155,1.27081347210851,1.17638423707053,"ucdpt",0.073660433521199
"alfalfa","D02",11,2016-09-15,2.00343003754873,1.90090615357841,1.83582589987697,"ucdpt",0.0543303714325966
"pasture","D12",9,2016-10-01,2.57285020596138,1.97245884702715,1.50162627313344,"ucdpt",0.367193905482501
"alfalfa","D14",12,2016-10-01,1.45574250643719,1.24475379869856,1.10368051940915,"ucdpt",0.0824072337120744
"pasture","D04",11,2016-10-01,2.36980192824269,2.05849628168286,1.81652589274067,"ucdpt",0.179375773366967
"corn","D06",11,2016-10-01,1.13893840643343,0.990763326848211,0.897960909990387,"ucdpt",0.06931809910481
"alfalfa","D10",12,2016-10-01,2.61145176606693,2.43103517502463,1.97929377080101,"ucdpt",0.175920574028258
"corn","D09",11,2016-10-01,2.92859292835802,2.87300088554857,2.78917998206524,"ucdpt",0.0428443762765914
"alfalfa","D13",11,2016-10-01,2.29980500497354,2.17520431440946,2.11274147223419,"ucdpt",0.0542822044135515
"corn","D01",10,2016-10-01,0.441592655811134,0.429019622408646,0.401136692234156,"ucdpt",0.012819542410625
"pasture","D05",9,2016-10-01,2.54274970891353,2.43152481362735,2.35220369700177,"ucdpt",0.0620796384284267
"alfalfa","D07",10,2016-10-01,2.49487041931031,2.43133183149926,2.33551259658255,"ucdpt",0.0591045875589161
"corn","D08",12,2016-10-01,0.474859847769642,0.398427158979378,0.343357199585586,"ucdpt",0.0343231358219893
"pasture","D03",11,2016-10-01,2.57709869812602,2.46971879425116,2.38032472336668,"ucdpt",0.0640214031844459
"corn","D11",10,2016-10-01,0.44300654252252,0.417639020751219,0.394968052704859,"ucdpt",0.0137121825580957
"alfalfa","D02",11,2016-10-01,1.75421216989284,1.66563520578922,1.51059829280734,"ucdpt",0.0808368030405908
"pasture","D12",9,2016-10-17,2.25757256677866,2.09644111989043,1.91729271220411,"ucdpt",0.116338169747596
"alfalfa","D14",12,2016-10-17,2.37129363324673,2.30178794528439,2.26437735034543,"ucdpt",0.0351262873502653
"pasture","D04",11,2016-10-17,2.12031398571762,1.99137209333575,1.90127588955234,"ucdpt",0.0595415314505302
"corn","D06",0,2016-10-17,NA,NA,NA,"ucdpt",NA
"alfalfa","D10",12,2016-10-17,2.05580315563541,2.03462836709336,1.98635635069839,"ucdpt",0.0183852025540589
"corn","D09",11,2016-10-17,2.21933400581873,2.16363025018944,2.10985893928375,"ucdpt",0.0322843003581561
"alfalfa","D13",11,2016-10-17,2.34530446467232,2.32466625750025,2.29794105986081,"ucdpt",0.0144212399549641
"corn","D01",10,2016-10-17,0.872711754270479,0.838737892085084,0.793693051490774,"ucdpt",0.0248002179158994
"pasture","D05",0,2016-10-17,NA,NA,NA,"ucdpt",NA
"alfalfa","D07",0,2016-10-17,NA,NA,NA,"ucdpt",NA
"corn","D08",0,2016-10-17,NA,NA,NA,"ucdpt",NA
"pasture","D03",0,2016-10-17,NA,NA,NA,"ucdpt",NA
"corn","D11",0,2016-10-17,NA,NA,NA,"ucdpt",NA
"alfalfa","D02",0,2016-10-17,NA,NA,NA,"ucdpt",NA
"pasture","D12",9,2016-11-02,1.49016002393199,1.38669273228232,1.32103103782602,"ucdpt",0.0616102789468607
"alfalfa","D14",12,2016-11-02,1.72229774769853,1.69670364609674,1.67103107704767,"ucdpt",0.0114078902803505
"pasture","D04",11,2016-11-02,1.46709628877419,1.37177687177823,1.29812733114119,"ucdpt",0.0492745844383388
"corn","D06",11,2016-11-02,0.258385779077164,0.2284466776103,0.205816143589236,"ucdpt",0.0188850842565893
"alfalfa","D10",12,2016-11-02,1.47634960752021,1.45338132672077,1.43486090145031,"ucdpt",0.0107658933157699
"corn","D09",11,2016-11-02,1.46757502561379,1.44025702432055,1.40663047349841,"ucdpt",0.0151480821491362
"alfalfa","D13",11,2016-11-02,1.75952179118038,1.7533289799135,1.74624297605897,"ucdpt",0.00484060318314285
"corn","D01",10,2016-11-02,0.336334096919036,0.306135317483663,0.301382705071896,"ucdpt",0.0103654872929143
"pasture","D05",9,2016-11-02,1.48973190765065,1.43573964880805,1.34811037272833,"ucdpt",0.0429729633203376
"alfalfa","D07",10,2016-11-02,1.70025028050989,1.68494896992102,1.67280850301827,"ucdpt",0.00831495525586107
"corn","D08",12,2016-11-02,0.227004750506783,0.218188540361152,0.212716713749345,"ucdpt",0.00393346257420326
"pasture","D03",11,2016-11-02,1.82322979545587,1.73503752394878,1.65866588427114,"ucdpt",0.0595015166103632
"corn","D11",10,2016-11-02,0.304942766912663,0.25508696906425,0.221936292732137,"ucdpt",0.0263699777176324
"alfalfa","D02",11,2016-11-02,1.60240359508908,1.4951613571976,1.44859680966844,"ucdpt",0.0379929209883081
"pasture","D12",9,2014-10-12,2.8,2.38280459770115,1.9,"ucdmetric",0.329234053111755
"alfalfa","D14",12,2014-10-12,3.8,3.62719417917235,3.5,"ucdmetric",0.0866025403784318
"pasture","D04",11,2014-10-12,3,2.67844337560122,2.3,"ucdmetric",0.208100420768349
"corn","D06",11,2014-10-12,2.6,2.36049593843523,2.1,"ucdmetric",0.159544807043487
"alfalfa","D10",12,2014-10-12,2.8,1.5949977262392,1,"ucdmetric",0.513903903684552
"corn","D09",11,2014-10-12,2.1,1.80713305898491,1.6,"ucdmetric",0.129844153246229
"alfalfa","D13",11,2014-10-12,1.9,1.85737851092287,1.8,"ucdmetric",0.0481045692920952
"corn","D01",10,2014-10-12,1,1,1,"ucdmetric",0
"pasture","D05",9,2014-10-12,3.4,3.28888888888889,3.2,"ucdmetric",0.0566557723732646
"alfalfa","D07",10,2014-10-12,1.6,1.5120177383592,1.5,"ucdmetric",0.0400000000000067
"corn","D08",12,2014-10-12,1.4,1.29355659177618,1.1,"ucdmetric",0.0942809041582121
"pasture","D03",11,2014-10-12,2.9,2.63744966442953,2.4,"ucdmetric",0.129844153246229
"corn","D11",10,2014-10-12,2,1.71742390824879,1.6,"ucdmetric",0.128062484748658
"alfalfa","D02",11,2014-10-12,3.3,2.48423403305047,2.3,"ucdmetric",0.260641294306019
"pasture","D12",9,2014-10-28,1.8,1.55862068965517,1.1,"ucdmetric",0.226623089493011
"alfalfa","D14",12,2014-10-28,1.6,1.42864938608458,1.3,"ucdmetric",0.0866025403784421
"pasture","D04",11,2014-10-28,2.4,2.19462177525142,2,"ucdmetric",0.137870462619124
"corn","D06",11,2014-10-28,2.7,2.5683197947841,2.4,"ucdmetric",0.0833195580900993
"alfalfa","D10",12,2014-10-28,1.7,1.43847203274216,0.7,"ucdmetric",0.294745653063791
"corn","D09",11,2014-10-28,0.6,0.378829446730681,0.2,"ucdmetric",0.152662323852242
"alfalfa","D13",11,2014-10-28,2.1,2.00053499777084,1.9,"ucdmetric",0.0668042657122671
"corn","D01",10,2014-10-28,0.4,0.311633986928105,0.2,"ucdmetric",0.0600000000000006
"pasture","D05",9,2014-10-28,2.4,2.33333333333333,2.2,"ucdmetric",0.0666666666666541
"alfalfa","D07",10,2014-10-28,0.9,0.81059866962306,0.8,"ucdmetric",0.0400000000000033
"corn","D08",12,2014-10-28,1.2,1.02941924544298,0.9,"ucdmetric",0.124721912892468
"pasture","D03",11,2014-10-28,2.3,2.17539149888143,2.1,"ucdmetric",0.0616575453011265
"corn","D11",10,2014-10-28,1.5,1.29386854874283,1.1,"ucdmetric",0.126491106406734
"alfalfa","D02",11,2014-10-28,3.3,3.20107190710139,3.2,"ucdmetric",0.0287479787289027
"pasture","D12",9,2014-12-31,1.2,0.791954022988506,0.4,"ucdmetric",0.296064724321649
"alfalfa","D14",12,2014-12-31,0.4,0.1268758526603,0,"ucdmetric",0.140435829552939
"pasture","D04",11,2014-12-31,0.7,0.224617402710975,-0.2,"ucdmetric",0.286904251601082
"corn","D06",11,2014-12-31,1.1,0.910902094912356,0.7,"ucdmetric",0.15640591394623
"alfalfa","D10",12,2014-12-31,0.2,0.128649386084584,-0.1,"ucdmetric",0.0897527467855751
"corn","D09",11,2014-12-31,-0.4,-0.445724737082762,-0.5,"ucdmetric",0.049792959773197
"alfalfa","D13",11,2014-12-31,1.8,1.78720463664735,1.7,"ucdmetric",0.0385694607920011
"corn","D01",10,2014-12-31,3.8,3.3083660130719,1.9,"ucdmetric",0.536283507111677
"pasture","D05",9,2014-12-31,1.8,1.72222222222222,1.5,"ucdmetric",0.103040205505514
"alfalfa","D07",10,2014-12-31,1.1,0.695254988913526,0.5,"ucdmetric",0.161554944214035
"corn","D08",12,2014-12-31,1.8,1.71064010173802,1.6,"ucdmetric",0.075920279826207
"pasture","D03",11,2014-12-31,2.1,2.01480984340045,1.9,"ucdmetric",0.061657545301116
"corn","D11",10,2014-12-31,2.5,1.83162770180856,1.5,"ucdmetric",0.375366487582468
"alfalfa","D02",11,2014-12-31,3.5,1.52000893255918,1.4,"ucdmetric",0.578541911879903
"pasture","D12",9,2015-03-05,2,1.91135632183908,1.8,"ucdmetric",0.0874889763779068
"alfalfa","D14",12,2015-03-05,3.1,2.90709413369714,2.8,"ucdmetric",0.103749163316566
"pasture","D04",11,2015-03-05,2.3,2.18640139921294,2.1,"ucdmetric",0.0862439361863936
"corn","D06",11,2015-03-05,3,2.5187687045746,2.4,"ucdmetric",0.176279267542427
"alfalfa","D10",12,2015-03-05,3.4,3.34170077307867,3.2,"ucdmetric",0.0763762615826091
"corn","D09",11,2015-03-05,3.2,3.14316415180613,3.1,"ucdmetric",0.0497929597732132
"alfalfa","D13",11,2015-03-05,3,2.88524297815426,2.8,"ucdmetric",0.074965556829421
"corn","D01",10,2015-03-05,2.3,2.20052287581699,2.1,"ucdmetric",0.0774596669241452
"pasture","D05",9,2015-03-05,2.2,2.04444444444444,1.9,"ucdmetric",0.116534316463353
"alfalfa","D07",10,2015-03-05,3.1,2.9770288248337,2.9,"ucdmetric",0.0600000000000011
"corn","D08",12,2015-03-05,2.9,2.81454005934718,2.7,"ucdmetric",0.0829156197588973
"pasture","D03",11,2015-03-05,2.8,2.71337807606264,2.7,"ucdmetric",0.0445361771415356
"corn","D11",10,2015-03-05,1.5,1.45483017203352,1.4,"ucdmetric",0.0499999999999986
"alfalfa","D02",11,2015-03-05,3.6,3.26194729790085,3.2,"ucdmetric",0.1164204406806
"pasture","D12",9,2015-03-21,2.6,2.48790804597701,2.4,"ucdmetric",0.0737027731190254
"alfalfa","D14",12,2015-03-21,2.5,2.22901318781264,2,"ucdmetric",0.163935963107548
"pasture","D04",11,2015-03-21,3.5,3.40384783559248,3.3,"ucdmetric",0.0833195580901148
"corn","D06",11,2015-03-21,4.3,4.00081231295425,3.5,"ucdmetric",0.269066337944525
"alfalfa","D10",12,2015-03-21,4.5,4.44201909959072,4.4,"ucdmetric",0.0471404520792073
"corn","D09",11,2015-03-21,3.4,3.0575674439872,2.9,"ucdmetric",0.156405913946229
"alfalfa","D13",11,2015-03-21,3.3,3.26393223361569,3.2,"ucdmetric",0.0497929597732132
"corn","D01",10,2015-03-21,3.8,3.46666666666667,3.2,"ucdmetric",0.233452350598572
"pasture","D05",9,2015-03-21,4.4,4.3,4.2,"ucdmetric",0.0816496580927355
"alfalfa","D07",10,2015-03-21,3.7,3.67756097560976,3.6,"ucdmetric",0.0400000000000244
"corn","D08",12,2015-03-21,3.6,3.27130139889784,2.9,"ucdmetric",0.209993386139242
"pasture","D03",11,2015-03-21,3.1,2.99194630872483,2.8,"ucdmetric",0.106794001131558
"corn","D11",10,2015-03-21,0.6,0.536391707101897,0.4,"ucdmetric",0.0663324958071084
"alfalfa","D02",11,2015-03-21,3.7,3.55998213488164,3.4,"ucdmetric",0.0962091385841635
"pasture","D12",9,2015-04-22,3.7,3.37581609195402,3.2,"ucdmetric",0.181216738114453
"alfalfa","D14",12,2015-04-22,2.6,2.31959981809914,2.2,"ucdmetric",0.10374916331656
"pasture","D04",11,2015-04-22,4.4,4.32960209881941,4.2,"ucdmetric",0.0668042657122961
"corn","D06",11,2015-04-22,2,1.6061137238136,1.3,"ucdmetric",0.18227216050694
"alfalfa","D10",12,2015-04-22,4.4,4.19081400636653,4,"ucdmetric",0.114260910006736
"corn","D09",11,2015-04-22,2.2,1.38299039780521,1,"ucdmetric",0.398758403626569
"alfalfa","D13",11,2015-04-22,3.3,3.11988408381632,3,"ucdmetric",0.108330684434656
"corn","D01",10,2015-04-22,4.8,4.26888888888889,3.1,"ucdmetric",0.492341345003648
"pasture","D05",9,2015-04-22,4.3,4.24444444444444,4.1,"ucdmetric",0.0684934889218541
"alfalfa","D07",10,2015-04-22,3.1,2.19676274944568,1.9,"ucdmetric",0.321869538788622
"corn","D08",12,2015-04-22,4.5,4.15938957185248,3.7,"ucdmetric",0.273353657780934
"pasture","D03",11,2015-04-22,4.9,4.75968680089486,4.6,"ucdmetric",0.0979120874024274
"corn","D11",10,2015-04-22,1,0.988751654168505,0.9,"ucdmetric",0.0300000000000006
"alfalfa","D02",11,2015-04-22,5.4,5.21228226887003,5.1,"ucdmetric",0.089995408514668
"pasture","D12",9,2015-05-08,4.1,3.94174712643678,3.7,"ucdmetric",0.125707872210952
"alfalfa","D14",12,2015-05-08,3.9,3.77535243292406,3.7,"ucdmetric",0.062360956446204
"pasture","D04",11,2015-05-08,4.7,4.64180148666375,4.6,"ucdmetric",0.0481045692920079
"corn","D06",11,2015-05-08,0.7,0.229628046173578,0,"ucdmetric",0.217422922601844
"alfalfa","D10",12,2015-05-08,5.4,5.4,5.4,"ucdmetric",6.88255154120476e-08
"corn","D09",11,2015-05-08,1.3,0.32962962962963,0,"ucdmetric",0.458888344149962
"alfalfa","D13",11,2015-05-08,5.8,5.55911725367811,5.3,"ucdmetric",0.142004539561966
"corn","D01",10,2015-05-08,3.3,3.2116339869281,3.1,"ucdmetric",0.0748331477354771
"pasture","D05",9,2015-05-08,6.9,6.83333333333333,6.8,"ucdmetric",0.0471404520792157
"alfalfa","D07",10,2015-05-08,0.5,0.0801773835920177,-0.2,"ucdmetric",0.18
"corn","D08",12,2015-05-08,1.5,1.24336583298008,0.8,"ucdmetric",0.208666400425815
"pasture","D03",11,2015-05-08,3.1,2.99140939597315,2.8,"ucdmetric",0.136666330712485
"corn","D11",10,2015-05-08,-0.2,-0.31230701367446,-0.5,"ucdmetric",0.0943398113205659
"alfalfa","D02",11,2015-05-08,3.2,2.89915140687807,2.7,"ucdmetric",0.186308195744722
"pasture","D12",9,2015-05-24,5.4,5.1871724137931,4.9,"ucdmetric",0.128620410030997
"alfalfa","D14",12,2015-05-24,5.7,5.3793542519327,5,"ucdmetric",0.284189881749653
"pasture","D04",11,2015-05-24,5.9,5.8777000437254,5.8,"ucdmetric",0.038569460792043
"corn","D06",11,2015-05-24,1.5,1.18195810175289,1,"ucdmetric",0.156405913946231
"alfalfa","D10",12,2015-05-24,2.8,2.64170077307867,2.6,"ucdmetric",0.082915619758883
"corn","D09",11,2015-05-24,1.2,1.01513488797439,0.9,"ucdmetric",0.0771389215839886
"alfalfa","D13",11,2015-05-24,2.9,2.80512706197058,2.6,"ucdmetric",0.0833195580901071
"corn","D01",10,2015-05-24,6.4,6.31006535947713,6.1,"ucdmetric",0.0999999999999829
"pasture","D05",9,2015-05-24,5.4,5.21111111111111,5,"ucdmetric",0.128620410031022
"alfalfa","D07",10,2015-05-24,1.3,1.12949002217295,1,"ucdmetric",0.0871779788708158
"corn","D08",12,2015-05-24,0.6,0.466553624417126,0.3,"ucdmetric",0.101036297108185
"pasture","D03",11,2015-05-24,3.6,3.51565995525727,3.3,"ucdmetric",0.0995859195464134
"corn","D11",10,2015-05-24,3.2,2.96202029113366,2.7,"ucdmetric",0.19104973174543
"alfalfa","D02",11,2015-05-24,6.9,6.57137114783386,6.4,"ucdmetric",0.154277843167937
"pasture","D12",9,2015-06-25,11,10.9443218390805,10.9,"ucdmetric",0.049690399499888
"alfalfa","D14",12,2015-06-25,11.6,11.556525693497,11.5,"ucdmetric",0.0493006648593813
"pasture","D04",11,2015-06-25,11.7,11.5696982947092,11.5,"ucdmetric",0.0715818897639999
"corn","D06",11,2015-06-25,12.2,12.0802479692176,11.6,"ucdmetric",0.180906806746576
"alfalfa","D10",12,2015-06-25,11.3,11.2146430195543,11,"ucdmetric",0.0924211375533954
"corn","D09",11,2015-06-25,11.5,11.3790580704161,11.3,"ucdmetric",0.064282434653454
"alfalfa","D13",11,2015-06-25,11.8,11.7539901917075,11.7,"ucdmetric",0.0497929597733818
"corn","D01",10,2015-06-25,11.8,11.7671895424837,11.7,"ucdmetric",0.0458257569497608
"pasture","D05",9,2015-06-25,11.5,11.2333333333333,10.9,"ucdmetric",0.188561808316327
"alfalfa","D07",10,2015-06-25,-195.6,-199.164878048781,-203.9,"ucdmetric",2.60892698249576
"corn","D08",12,2015-06-25,-6.9,-19.6398050021195,-33.6,"ucdmetric",7.305021104236
"pasture","D03",11,2015-06-25,11.2,11.070067114094,11,"ucdmetric",0.0574959574579403
"corn","D11",10,2015-06-25,12.2,11.8955888839876,11.7,"ucdmetric",0.169999999999929
"alfalfa","D02",11,2015-06-25,12.3,12.1327378293881,11.9,"ucdmetric",0.099585919546141
"pasture","D12",9,2015-07-11,6.8,6.04689655172414,5.6,"ucdmetric",0.353116635157142
"alfalfa","D14",12,2015-07-11,8.1,7.80386539336062,7.7,"ucdmetric",0.132287565553205
"pasture","D04",11,2015-07-11,7.3,7.0905990380411,7,"ucdmetric",0.104446593573371
"corn","D06",11,2015-07-11,8.1,7.83766566908935,7.1,"ucdmetric",0.27990553306076
"alfalfa","D10",12,2015-07-11,7.6,7.53733515234197,7.4,"ucdmetric",0.064009547898987
"corn","D09",11,2015-07-11,5.1,4.56927297668038,3.2,"ucdmetric",0.638567611957674
"alfalfa","D13",11,2015-07-11,3.1,2.93530985287561,2.6,"ucdmetric",0.165144564768957
"corn","D01",10,2015-07-11,7.4,7.25503267973856,7.1,"ucdmetric",0.0921954445728253
"pasture","D05",9,2015-07-11,6.7,6.24444444444444,5.6,"ucdmetric",0.33370349817069
"alfalfa","D07",10,2015-07-11,0.8,0.777560975609756,0.7,"ucdmetric",0.0400000000000045
"corn","D08",12,2015-07-11,6.3,5.85735481136075,5,"ucdmetric",0.400260331950751
"pasture","D03",11,2015-07-11,6.5,6.20196868008949,5.9,"ucdmetric",0.179990817029279
"corn","D11",10,2015-07-11,8.4,8.27468019408911,8.1,"ucdmetric",0.111355287256662
"alfalfa","D02",11,2015-07-11,5.1,4.65676641357749,4.2,"ucdmetric",0.242575710256823
"pasture","D12",9,2015-07-27,7.8,7.56372413793104,7.3,"ucdmetric",0.188561808316427
"alfalfa","D14",12,2015-07-27,4.2,3.80673033196908,3.4,"ucdmetric",0.243099202430244
"pasture","D04",11,2015-07-27,8.1,7.79514648010494,7.5,"ucdmetric",0.183176742541938
"corn","D06",11,2015-07-27,9.8,9.65553655408294,9.5,"ucdmetric",0.107565086965399
"alfalfa","D10",12,2015-07-27,4.6,4.11659845384266,3.9,"ucdmetric",0.249861072509425
"corn","D09",11,2015-07-27,7.4,6.4145861911294,4.5,"ucdmetric",0.940107256057823
"alfalfa","D13",11,2015-07-27,8.5,8.06344181899242,6.6,"ucdmetric",0.642824346533238
"corn","D01",10,2015-07-27,6.6,6.45607843137255,6.3,"ucdmetric",0.0900000000001359
"pasture","D05",9,2015-07-27,7.5,7.2,6.8,"ucdmetric",0.188561808316394
"alfalfa","D07",10,2015-07-27,0.8,0.71059866962306,0.7,"ucdmetric",0.0399999999999989
"corn","D08",12,2015-07-27,9,8.69703264094955,8,"ucdmetric",0.306865877325381
"pasture","D03",11,2015-07-27,7.5,7.28644295302014,6.9,"ucdmetric",0.172966341731228
"corn","D11",10,2015-07-27,8.9,8.69069254521394,8.3,"ucdmetric",0.222710574513222
"alfalfa","D02",11,2015-07-27,9.1,8.1940598481465,7.6,"ucdmetric",0.480530010414633
"pasture","D12",9,2015-08-12,6.4,6.20220689655172,5.9,"ucdmetric",0.169967317119775
"alfalfa","D14",12,2015-08-12,5.9,5.56871305138699,5.3,"ucdmetric",0.189113428631839
"pasture","D04",11,2015-08-12,7.5,7.34634892872759,7.2,"ucdmetric",0.0987525499199571
"corn","D06",11,2015-08-12,4.5,4.20153911928174,3.8,"ucdmetric",0.227454472785412
"alfalfa","D10",12,2015-08-12,7.4,7.3262391996362,7.1,"ucdmetric",0.0986013297185223
"corn","D09",11,2015-08-12,5.3,4.8119341563786,4,"ucdmetric",0.431602817107979
"alfalfa","D13",11,2015-08-12,3,2.80249665626393,2.6,"ucdmetric",0.148268240275453
"corn","D01",10,2015-08-12,5.2,4.95712418300654,4.8,"ucdmetric",0.107703296142657
"pasture","D05",9,2015-08-12,6.1,5.85555555555556,5.4,"ucdmetric",0.211403306560438
"alfalfa","D07",10,2015-08-12,2.8,2.71006651884701,2.6,"ucdmetric",0.0700000000000149
"corn","D08",12,2015-08-12,7.9,7.60309453158118,7.3,"ucdmetric",0.180084856541384
"pasture","D03",11,2015-08-12,7.5,7.25131991051454,7.1,"ucdmetric",0.107565086965399
"corn","D11",10,2015-08-12,5.9,5.54711071901191,5.2,"ucdmetric",0.228910462845205
"alfalfa","D02",11,2015-08-12,5.5,5.11607860652077,4.8,"ucdmetric",0.227090836305395
"pasture","D12",9,2015-10-31,2.4,2.23296551724138,2,"ucdmetric",0.141421356237309
"alfalfa","D14",12,2015-10-31,2.9,2.73010459299682,2.6,"ucdmetric",0.0763762615826014
"pasture","D04",11,2015-10-31,2.9,2.80139921294272,2.8,"ucdmetric",0.0287479787287679
"corn","D06",11,2015-10-31,1.8,1.33475844377939,0.6,"ucdmetric",0.311488030891123
"alfalfa","D10",12,2015-10-31,3.6,3.52737608003638,3.4,"ucdmetric",0.062360956446242
"corn","D09",11,2015-10-31,2.7,2.47594878829447,2.3,"ucdmetric",0.137269717004921
"alfalfa","D13",11,2015-10-31,1.9,1.9,1.9,"ucdmetric",2.54155059284699e-08
"corn","D01",10,2015-10-31,3.3,3.24392156862745,3.2,"ucdmetric",0.0489897948557225
"pasture","D05",9,2015-10-31,3.1,2.93333333333333,2.8,"ucdmetric",0.124721912892471
"alfalfa","D07",10,2015-10-31,3.9,3.69574279379157,3.5,"ucdmetric",0.116619037896916
"corn","D08",12,2015-10-31,1,0.839677829588809,0.7,"ucdmetric",0.0924211375534114
"pasture","D03",11,2015-10-31,2.4,2.27002237136465,2,"ucdmetric",0.114991914915215
"corn","D11",10,2015-10-31,1.9,1.32395235994707,1,"ucdmetric",0.257099202643649
"alfalfa","D02",11,2015-10-31,3.7,3.08597588209022,3,"ucdmetric",0.192418277168334
"pasture","D12",9,2016-03-23,2.3,2.22344827586207,2.1,"ucdmetric",0.0628539361054821
"alfalfa","D14",12,2016-03-23,2.1,1.92141882673943,1.8,"ucdmetric",0.0957427107756212
"pasture","D04",11,2016-03-23,1.5,1.30577175338872,1.2,"ucdmetric",0.0862439361864104
"corn","D06",11,2016-03-23,1.5,1.18315519452758,0.9,"ucdmetric",0.209288444240388
"alfalfa","D10",12,2016-03-23,2.4,2.30145520691223,2.3,"ucdmetric",0.0276385399195836
"corn","D09",11,2016-03-23,3.9,3.8029263831733,3.7,"ucdmetric",0.0738548945876185
"alfalfa","D13",11,2016-03-23,2,1.94458314757022,1.9,"ucdmetric",0.0497929597732002
"corn","D01",10,2016-03-23,2.4,2.10156862745098,2.1,"ucdmetric",0.0899999999999938
"pasture","D05",9,2016-03-23,2.1,2,1.9,"ucdmetric",0.0816496580927741
"alfalfa","D07",10,2016-03-23,2.3,2.25707317073171,2.2,"ucdmetric",0.0489897948556427
"corn","D08",12,2016-03-23,2.9,2.67922848664689,2.5,"ucdmetric",0.123322071557913
"pasture","D03",11,2016-03-23,3.8,3.70800894854586,3.6,"ucdmetric",0.0668042657122574
"corn","D11",10,2016-03-23,3.7,3.65518306131451,3.6,"ucdmetric",0.0500000000000341
"alfalfa","D02",11,2016-03-23,3.7,3.5263510495757,3.5,"ucdmetric",0.0655554777356988
"pasture","D12",9,2016-05-10,3.7,3.37728735632184,3.1,"ucdmetric",0.181216738114449
"alfalfa","D14",12,2016-05-10,4.6,4.48390177353343,4.4,"ucdmetric",0.064009547898876
"pasture","D04",11,2016-05-10,4.4,4.21867074770442,4,"ucdmetric",0.106794001131576
"corn","D06",11,2016-05-10,2,1.66353142368534,1.4,"ucdmetric",0.161091319515179
"alfalfa","D10",12,2016-05-10,2.8,2.70645748067303,2.3,"ucdmetric",0.174801474695027
"corn","D09",11,2016-05-10,3,2.48792866941015,2.1,"ucdmetric",0.302605763219874
"alfalfa","D13",11,2016-05-10,3.6,3.48042799821668,3.2,"ucdmetric",0.130479091767329
"corn","D01",10,2016-05-10,2.4,2.35607843137255,2.3,"ucdmetric",0.0489897948556717
"pasture","D05",9,2016-05-10,4.5,4.23333333333333,3.9,"ucdmetric",0.216024689946904
"alfalfa","D07",10,2016-05-10,5.2,5.18886917960089,5.1,"ucdmetric",0.0299999999999295
"corn","D08",12,2016-05-10,4.2,3.74162780839339,3.2,"ucdmetric",0.309457410460449
"pasture","D03",11,2016-05-10,4.7,4.32988814317673,4,"ucdmetric",0.22563042992709
"corn","D11",10,2016-05-10,1,0.872562858403176,0.7,"ucdmetric",0.101980390271855
"alfalfa","D02",11,2016-05-10,3.5,2.65055828494864,2.3,"ucdmetric",0.338689745639947
"pasture","D12",9,2016-05-26,4.1,3.75273563218391,3.5,"ucdmetric",0.16405358955814
